Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Volumetric Efficiency 2.5L (Calculated) (%)
151204,6.25,2.34,15.04,14.00,176,0.54,1816,0.00,11.00,3.88,95,0.00,9.14,-5.66,17.87,2.02,0.00,13.33,63.72
151523,4.69,0.00,14.36,14.00,176,0.55,1928,0.00,37.50,4.08,95,0.00,9.29,-5.37,16.93,1.94,0.00,12.55,59.60
151842,7.03,0.00,14.81,13.92,176,0.52,1986,0.00,39.00,3.87,95,0.00,8.71,-5.95,16.40,1.94,0.00,11.76,60.28
152160,5.47,0.00,14.13,14.00,178,0.51,2047,0.00,40.00,4.00,95,0.00,8.71,-5.95,17.18,2.00,0.00,12.94,57.91
152478,3.91,0.00,14.59,13.84,178,0.53,2192,0.00,42.00,4.21,95,0.00,8.42,-6.38,19.37,2.06,0.00,13.33,66.87
152797,3.12,0.00,14.70,13.92,178,0.47,2255,0.00,42.00,3.85,95,0.00,7.55,-6.96,14.40,1.86,0.00,9.80,56.09
153116,0.00,0.00,13.55,13.76,178,0.31,2284,0.00,39.00,1.95,95,0.00,5.95,-8.56,10.62,1.68,0.00,7.84,50.16
153435,0.00,0.00,14.59,13.92,178,0.25,2202,0.00,27.50,1.88,95,0.00,5.08,-9.58,9.37,1.62,0.00,6.67,51.34
153753,0.00,0.00,15.04,13.76,178,0.27,2014,0.00,24.00,1.72,95,0.00,5.22,-9.43,9.16,1.60,0.00,5.88,53.16
154073,0.00,0.00,17.57,13.92,178,0.26,1714,0.00,23.00,1.46,95,0.00,5.08,-9.58,8.03,1.52,0.00,5.10,55.88
154391,0.00,0.00,20.33,13.92,178,0.31,1298,0.00,18.50,2.19,95,0.00,5.37,-9.29,6.80,1.42,0.00,3.92,58.20
154710,0.00,0.00,20.33,14.08,178,0.46,1298,0.00,26.50,2.49,95,0.00,6.82,-7.98,10.10,1.66,0.00,7.45,73.68
155028,0.00,0.00,16.77,14.00,178,0.45,1295,0.00,27.50,2.52,95,0.00,7.69,-6.96,9.42,1.64,0.00,7.45,59.22
155347,2.34,0.00,15.39,13.84,178,0.62,1333,0.00,30.00,3.17,95,0.00,9.58,-5.22,14.08,1.86,0.00,10.98,67.39
155665,8.59,0.00,14.70,13.84,178,0.63,1422,0.00,31.00,3.64,95,1.00,10.74,-3.92,14.48,1.88,0.00,11.76,59.86
155984,12.50,0.00,14.59,14.00,178,0.59,1483,0.00,31.00,3.82,95,0.50,10.59,-4.21,14.27,1.88,0.00,11.76,58.83
156303,14.84,0.00,14.13,13.92,178,0.58,1556,0.00,31.00,3.65,95,0.00,10.16,-4.50,14.80,1.90,0.00,11.76,60.19
156622,13.28,0.00,14.13,13.92,178,0.57,1610,0.00,31.00,3.73,95,0.00,9.87,-4.79,15.15,1.90,0.00,11.76,59.64
156941,10.94,0.00,14.13,13.92,178,0.56,1670,0.00,32.00,3.92,95,0.00,9.58,-5.08,15.50,1.92,0.00,11.76,61.44
157258,9.38,0.00,14.36,14.08,178,0.56,1710,0.00,32.50,3.65,95,0.00,9.29,-5.37,15.80,1.92,0.00,11.76,62.08
157577,8.59,0.00,14.47,13.92,178,0.53,1772,0.00,33.50,3.77,95,0.00,8.85,-5.80,15.44,1.92,0.00,11.37,59.90
157895,7.03,0.00,14.47,13.92,178,0.46,1786,0.00,35.00,3.46,95,0.00,8.27,-6.53,14.07,1.86,0.00,10.59,57.16
158214,4.69,0.00,14.24,14.00,178,0.42,1825,0.00,35.00,3.50,95,0.00,7.55,-7.11,12.99,1.82,0.00,9.80,58.43
158533,3.91,0.00,14.47,13.84,178,0.41,1858,0.00,35.00,3.14,95,0.00,7.11,-7.55,12.62,1.78,0.00,9.41,58.06
158852,2.34,0.00,14.47,13.92,178,0.39,1897,0.00,35.00,3.21,95,0.00,6.82,-7.84,11.54,1.74,0.00,8.63,55.38
159171,0.00,0.00,14.36,13.92,178,0.38,1934,0.00,35.50,3.26,93,0.00,6.67,-7.98,11.98,1.76,0.00,9.02,56.97
159490,0.00,0.00,14.59,13.84,178,0.39,1909,0.00,35.50,3.20,93,0.00,6.67,-7.98,12.12,1.76,0.00,8.63,58.44
159808,0.78,0.00,14.59,13.92,178,0.39,1871,0.00,34.50,3.15,93,0.00,6.67,-7.98,12.08,1.76,0.00,8.63,59.22
160127,2.34,0.00,14.70,13.84,178,0.41,1876,0.00,35.00,3.17,93,0.00,6.82,-7.98,12.79,1.80,0.00,9.41,62.34
160446,5.47,0.00,14.93,13.92,178,0.42,1903,0.00,35.50,3.22,93,0.00,6.82,-7.84,12.85,1.80,0.00,9.41,61.44
160765,8.59,0.00,14.93,13.76,176,0.41,1910,0.00,36.00,3.22,93,0.00,6.82,-7.84,12.96,1.78,0.00,9.02,61.26
161085,10.16,0.00,14.81,13.76,176,0.41,1896,0.00,36.00,3.24,93,0.00,6.82,-7.84,12.72,1.80,0.00,9.41,59.59
161404,12.50,0.00,14.81,14.00,176,0.42,1902,0.00,36.00,3.25,93,0.00,6.82,-7.84,13.04,1.78,0.00,9.41,59.51
161724,14.06,0.00,14.70,13.92,176,0.45,1920,0.00,37.50,3.72,93,0.00,7.25,-7.55,14.80,1.88,0.00,10.59,66.75
162041,10.94,0.00,14.24,14.00,176,0.47,1925,0.00,37.50,3.70,93,0.00,7.69,-7.11,15.10,1.88,0.00,10.59,61.90
162361,12.50,0.00,14.81,13.68,176,0.46,1960,0.00,37.50,3.76,93,0.00,7.69,-6.96,15.04,1.88,0.00,10.59,60.89
162680,3.91,0.00,13.44,14.08,176,0.57,2042,0.00,40.50,3.88,93,0.00,9.00,-5.37,15.71,1.82,0.00,10.20,56.57
162999,4.69,0.00,14.36,13.76,176,0.49,2092,0.00,39.50,4.02,93,0.00,7.84,-6.82,14.25,1.80,0.00,9.41,58.93
163319,-18.75,0.00,12.29,13.84,176,0.32,2019,0.00,37.00,3.04,93,0.00,6.38,-8.27,11.74,1.76,0.00,9.02,53.01
163637,-17.19,0.00,14.36,14.00,176,0.36,2053,0.00,37.50,3.52,93,0.00,6.38,-8.27,12.40,1.78,0.00,8.63,57.98
163956,-14.84,0.00,14.81,13.92,176,0.37,2024,0.00,37.00,3.45,93,0.00,6.38,-8.27,12.61,1.76,0.00,8.63,59.90
164275,-11.72,0.00,14.93,14.00,176,0.37,2041,0.00,37.00,3.44,93,0.00,6.38,-8.42,12.03,1.76,0.00,8.63,58.02
164593,-7.81,0.00,14.93,13.92,176,0.37,2019,0.00,37.50,3.40,93,0.00,6.38,-8.27,12.68,1.78,0.00,9.02,58.89
164912,-3.12,0.00,15.04,14.08,176,0.39,2008,0.00,38.00,3.46,93,0.00,6.67,-7.98,13.42,1.80,0.00,9.41,61.38
165229,2.34,0.00,15.16,13.92,176,0.40,1998,0.00,37.50,3.36,93,0.00,6.67,-7.98,13.11,1.80,0.00,9.41,60.52
165548,5.47,0.00,14.93,13.92,176,0.39,2011,0.00,38.00,3.43,93,0.00,6.67,-7.98,13.11,1.78,0.00,9.41,60.36
165867,7.81,0.00,14.81,13.92,176,0.39,1992,0.00,38.00,3.40,93,0.00,6.67,-7.98,13.11,1.78,0.00,9.41,59.87
166186,8.59,0.00,14.70,14.08,176,0.40,1991,0.00,38.00,3.35,93,0.00,6.67,-7.98,13.11,1.80,0.00,9.41,60.27
166506,8.59,0.00,14.59,14.00,176,0.41,1988,0.00,38.00,3.43,93,0.00,6.67,-7.98,13.01,1.80,0.00,9.41,58.96
166825,8.59,0.00,14.59,13.84,176,0.35,2003,0.00,37.00,3.42,93,0.00,6.53,-8.13,11.52,1.70,0.00,8.24,53.57
167144,2.34,0.00,14.01,14.00,176,0.29,2035,0.00,35.00,3.01,93,0.00,5.51,-9.14,9.90,1.66,0.00,7.45,52.53
167462,-3.12,0.00,13.78,14.00,176,0.33,1992,0.00,36.00,2.99,93,0.00,5.80,-8.85,11.19,1.70,0.00,7.84,58.89
167781,-4.69,0.00,14.24,13.84,176,0.32,1964,0.00,35.50,3.35,93,0.00,5.80,-8.85,10.91,1.68,0.00,7.84,57.18
168100,-6.25,0.00,14.36,13.84,176,0.30,1979,0.00,34.50,2.96,93,0.00,5.51,-9.14,9.48,1.58,0.00,5.88,55.01
168419,-10.16,0.00,14.13,13.92,176,0.28,1966,0.00,33.00,2.91,93,0.00,5.08,-9.58,8.84,1.54,0.00,5.88,55.52
168737,-10.16,0.00,14.59,13.92,176,0.29,1915,0.00,32.50,2.86,93,0.00,4.93,-9.72,9.05,1.56,0.00,5.88,57.46
169056,-10.94,0.00,14.59,13.92,176,0.28,1896,0.00,33.00,2.86,95,0.00,4.93,-9.72,9.23,1.60,0.00,6.67,60.09
169375,-9.38,0.00,14.70,13.76,176,0.34,1876,0.00,34.00,3.24,95,0.00,5.66,-9.14,10.82,1.68,0.00,7.84,64.97
169693,-4.69,0.00,15.04,13.92,176,0.40,1874,0.00,35.00,3.24,95,0.00,6.24,-8.56,12.62,1.78,0.00,9.02,67.91
170013,-7.03,0.00,14.24,13.92,176,0.41,1842,0.00,35.50,3.19,95,0.00,6.82,-7.98,13.01,1.80,0.00,9.41,63.49
170331,3.91,0.00,15.85,13.92,176,0.44,1868,0.00,36.00,3.22,95,0.00,6.82,-7.84,13.06,1.78,0.00,9.41,62.79
170650,0.00,0.00,14.47,13.76,176,0.55,1890,0.00,37.50,3.67,95,0.00,8.42,-6.38,17.23,1.96,0.00,12.16,67.76
170968,7.81,0.00,15.16,13.92,176,0.49,1968,0.00,39.00,4.20,95,0.00,8.56,-6.09,15.55,1.90,0.00,10.98,56.94
171288,9.38,0.00,15.04,13.76,176,0.40,1964,0.00,37.50,3.35,95,0.00,7.40,-7.25,13.08,1.78,0.00,9.41,52.25
171606,7.03,0.00,14.36,14.00,176,0.34,1985,0.00,36.00,3.39,95,0.00,6.38,-8.27,11.47,1.70,0.00,8.24,57.89
171925,3.91,0.00,14.24,13.92,176,0.37,1980,0.00,36.00,3.38,95,0.00,6.24,-8.42,12.09,1.74,0.00,8.63,61.14
183443,12.50,0.00,15.04,13.76,178,0.47,1742,0.00,33.50,3.37,95,0.00,7.55,-7.11,13.44,1.80,0.00,9.80,64.58
183762,14.84,0.00,14.93,14.00,178,0.46,1789,0.00,34.00,3.44,95,0.00,7.69,-6.96,13.49,1.82,0.00,10.20,60.92
184081,15.62,0.00,14.70,14.00,178,0.46,1796,0.00,34.50,3.45,95,0.00,7.69,-6.96,13.75,1.82,0.00,10.20,60.75
184400,13.28,0.00,14.36,13.92,178,0.49,1851,0.00,35.00,3.51,95,0.00,7.69,-7.11,14.94,1.90,0.00,10.98,65.82
184719,5.47,0.00,13.44,14.00,178,0.39,1848,0.00,35.50,3.55,95,0.00,7.40,-7.25,12.37,1.76,0.00,9.41,57.19
185037,3.91,0.00,14.47,13.92,178,0.40,1829,0.00,34.50,3.16,95,0.00,6.96,-7.69,12.33,1.76,0.00,9.02,60.48
185356,2.34,0.00,14.36,13.92,178,0.40,1864,0.00,35.50,3.22,95,0.00,6.96,-7.69,12.53,1.78,0.00,9.02,59.82
185675,2.34,0.00,14.59,14.00,178,0.40,1861,0.00,35.50,3.22,95,0.00,6.96,-7.69,12.44,1.78,0.00,9.41,60.22
185994,1.56,0.00,14.59,13.92,178,0.41,1890,0.00,36.00,3.28,95,0.00,6.96,-7.69,12.74,1.78,0.00,9.41,61.01
186313,3.12,0.00,14.70,13.92,178,0.36,1927,0.00,36.00,3.29,95,0.00,6.67,-7.98,11.50,1.72,0.00,8.63,56.00
186632,0.00,0.00,14.36,13.76,178,0.30,1924,0.00,34.00,3.28,95,0.00,5.80,-8.71,9.37,1.58,0.00,6.67,53.25
186951,-7.03,0.00,13.78,14.00,178,0.30,1912,0.00,33.50,2.85,95,0.00,5.37,-9.29,9.65,1.60,0.00,6.67,57.56
187269,-12.50,0.00,13.78,14.08,178,0.32,1892,0.00,33.50,2.83,95,0.00,5.51,-9.14,10.18,1.68,0.00,7.84,59.26
187588,-10.94,0.00,14.59,13.76,178,0.35,1867,0.00,34.00,3.19,95,0.00,5.95,-8.71,11.29,1.70,0.00,8.24,65.30
187907,-6.25,0.00,14.93,13.76,178,0.41,1875,0.00,35.50,3.20,95,0.00,6.67,-8.13,13.13,1.80,0.00,9.41,65.52
188226,-2.34,0.00,15.39,13.76,178,0.52,1912,0.00,37.00,3.67,95,0.00,7.84,-6.96,16.64,1.96,0.00,11.37,70.36
188545,-1.56,0.00,14.81,14.00,178,0.51,1935,0.00,37.50,3.71,95,0.00,8.27,-6.38,15.77,1.92,0.00,11.37,63.42
188864,5.47,0.00,15.50,14.08,178,0.49,1974,0.00,38.50,3.73,95,0.00,8.27,-6.38,15.60,1.90,0.00,11.37,59.09
189182,7.81,0.00,14.93,14.00,178,0.49,1932,0.00,38.00,3.74,95,0.00,8.13,-6.53,15.67,1.90,0.00,11.37,58.96
189500,6.25,0.00,14.47,14.00,178,0.37,1970,0.00,37.00,3.36,95,0.00,6.82,-7.84,11.84,1.74,0.00,8.63,54.36
189819,3.12,0.00,14.13,14.00,178,0.38,1973,0.00,36.50,3.41,95,0.00,6.53,-8.13,12.20,1.76,0.00,8.63,56.63
190138,0.78,0.00,14.24,14.08,178,0.37,2005,0.00,37.00,3.38,95,0.00,6.53,-8.13,12.43,1.76,0.00,8.63,61.43
190456,-0.78,0.00,14.36,14.00,178,0.38,1980,0.00,37.50,3.41,95,0.00,6.53,-8.27,12.44,1.76,0.00,8.63,58.94
190776,-0.78,0.00,14.59,13.76,178,0.34,1997,0.00,36.00,3.41,95,0.00,6.24,-8.42,11.11,1.70,0.00,8.24,55.66
191094,-3.12,0.00,14.24,13.76,178,0.31,1999,0.00,35.50,2.99,95,0.00,5.80,-8.85,10.15,1.60,0.00,7.06,53.88
191413,-10.16,0.00,13.90,13.84,178,0.27,1955,0.00,33.50,2.92,95,0.00,5.08,-9.58,8.97,1.56,0.00,5.88,55.69
191732,-14.84,0.00,13.90,13.92,178,0.29,1922,0.00,32.50,2.90,95,0.00,5.22,-9.43,8.73,1.54,0.00,5.49,54.85
192050,-15.62,0.00,14.47,14.00,178,0.26,1920,0.00,32.50,2.87,95,0.00,4.93,-9.72,8.54,1.54,0.00,5.49,55.84
192369,-16.41,0.00,14.47,14.00,178,0.26,1868,0.00,31.50,2.79,95,0.00,4.93,-9.87,8.20,1.52,0.00,5.49,58.25
192687,-17.19,0.00,14.47,13.84,178,0.27,1830,0.00,31.50,2.74,95,0.00,4.79,-9.87,8.25,1.52,0.00,5.49,58.04
193006,-15.62,0.00,14.81,14.08,178,0.29,1789,0.00,30.50,2.67,95,0.00,4.93,-9.87,8.31,1.54,0.00,5.49,57.90
193325,-14.84,0.00,14.70,14.08,180,0.31,1791,0.00,31.50,3.06,95,0.00,5.37,-9.43,10.47,1.70,0.00,8.24,66.22
193645,-22.66,0.00,13.55,13.76,180,0.31,1752,0.00,31.00,2.59,95,0.00,5.66,-9.14,9.15,1.58,0.00,6.67,56.76
193965,-15.62,0.00,15.16,14.00,180,0.33,1729,0.00,31.00,2.62,95,0.00,5.66,-9.14,9.57,1.64,0.00,7.06,59.98
194284,-7.81,0.00,15.62,14.00,180,0.34,1748,0.00,31.50,2.98,95,0.00,5.95,-8.85,10.17,1.68,0.00,7.84,60.88
194601,-3.91,0.00,15.16,14.00,180,0.40,1750,0.00,32.00,2.97,95,0.00,6.53,-8.13,11.58,1.72,0.00,8.63,62.35
194920,3.91,0.00,15.62,13.84,180,0.47,1725,0.00,33.00,3.31,95,0.00,7.40,-7.25,13.56,1.84,0.00,10.20,65.33
195240,10.94,0.00,15.50,14.00,180,0.52,1779,0.00,34.00,3.87,95,0.00,8.13,-6.53,15.40,1.96,0.00,11.76,66.31
195559,10.94,0.00,14.59,13.84,180,0.56,1805,0.00,35.50,3.85,95,0.00,9.14,-5.51,17.27,1.94,0.00,12.16,63.38
195878,14.84,0.00,14.93,14.00,180,0.54,1850,0.00,35.50,3.94,95,0.00,9.00,-5.80,16.67,1.96,0.00,12.16,61.26
196197,15.62,0.00,14.81,13.92,180,0.44,1909,0.00,36.50,3.66,95,0.00,8.13,-6.38,13.77,1.82,0.00,10.20,56.75
196516,14.84,0.00,14.59,14.00,180,0.39,1960,0.00,37.00,3.32,95,0.00,7.11,-7.55,12.55,1.76,0.00,9.02,54.17
196835,12.50,0.00,14.24,14.00,180,0.39,1922,0.00,36.50,3.28,95,0.00,6.82,-7.84,12.82,1.80,0.00,9.41,59.65
197154,11.72,0.00,14.59,14.00,180,0.61,1972,0.00,39.00,4.25,95,0.00,8.56,-6.38,19.31,1.98,0.00,12.55,76.13
197472,3.91,0.00,13.67,13.92,180,0.44,1962,0.00,38.00,3.71,95,0.00,7.98,-6.67,15.00,1.90,0.00,10.98,59.49
197791,7.03,0.00,15.04,14.08,180,0.45,1975,0.00,38.50,3.42,95,0.00,7.55,-6.96,12.41,1.76,0.00,8.63,52.87
198110,6.25,0.00,14.59,13.84,180,0.35,2005,0.00,36.50,3.42,95,0.00,6.53,-8.13,11.49,1.72,0.00,8.63,54.35
198429,3.12,0.00,14.13,14.08,180,0.35,2036,0.00,36.50,3.47,95,0.00,6.24,-8.42,11.64,1.74,0.00,8.24,56.82
198747,-0.78,0.00,14.24,14.00,180,0.33,1996,0.00,36.00,3.43,95,0.00,6.09,-8.71,10.86,1.68,0.00,7.84,55.15
199067,-3.91,0.00,14.13,14.08,180,0.31,1988,0.00,35.00,2.94,95,0.00,5.95,-8.85,10.82,1.68,0.00,7.84,59.31
199385,-6.25,0.00,14.24,14.00,180,0.33,1953,0.00,35.00,2.94,95,0.00,5.80,-8.85,10.83,1.68,0.00,7.84,58.23
199704,-5.47,0.00,14.59,14.08,180,0.32,1984,0.00,35.00,2.92,95,0.00,5.80,-8.85,10.80,1.68,0.00,7.45,58.24
200023,-4.69,0.00,14.59,14.00,180,0.33,1960,0.00,35.50,2.95,95,0.00,5.80,-8.85,10.80,1.68,0.00,7.84,58.59
200342,-3.91,0.00,14.70,14.00,180,0.34,1964,0.00,35.00,2.91,95,0.00,5.80,-8.85,10.83,1.68,0.00,7.84,58.53
200660,-2.34,0.00,14.70,13.76,180,0.33,1937,0.00,35.00,2.89,95,0.00,5.80,-8.85,10.72,1.68,0.00,7.84,58.44
200979,-0.78,0.00,14.81,13.92,180,0.34,1911,0.00,34.50,3.30,95,0.00,5.80,-8.85,10.91,1.68,0.00,7.84,58.48
201299,-0.78,0.00,14.70,14.08,180,0.34,1936,0.00,35.00,3.30,95,0.00,5.80,-8.85,10.87,1.68,0.00,7.84,59.52
201617,0.78,0.00,14.70,14.00,180,0.34,1956,0.00,35.00,3.29,97,0.00,5.95,-8.85,10.82,1.66,0.00,7.84,57.34
201936,0.78,0.00,14.59,13.84,180,0.34,1899,0.00,34.50,3.24,97,0.00,5.95,-8.85,10.73,1.68,0.00,7.84,57.93
202255,1.56,0.00,14.59,14.00,180,0.34,1888,0.00,34.00,3.22,97,0.00,5.95,-8.85,10.73,1.68,0.00,7.84,56.66
202573,1.56,0.00,14.59,14.00,180,0.34,1876,0.00,33.50,3.20,97,0.00,5.95,-8.85,10.82,1.68,0.00,7.84,59.80
202892,2.34,0.00,14.59,14.00,180,0.35,1893,0.00,34.00,3.27,97,0.00,5.95,-8.71,10.83,1.68,0.00,7.84,60.06
203211,3.12,0.00,14.70,14.08,180,0.36,1912,0.00,35.00,3.29,97,0.00,6.09,-8.56,10.63,1.66,0.00,7.45,58.44
203530,-10.94,0.00,13.09,13.92,180,0.30,1865,0.00,33.50,2.81,97,0.00,5.66,-9.00,9.37,1.56,0.00,6.27,53.03
203848,-10.94,0.00,14.13,13.92,180,0.32,1862,0.00,33.00,2.81,97,0.00,5.51,-9.14,10.16,1.66,0.00,7.45,60.40
204167,-6.25,0.00,15.04,14.00,180,0.33,1869,0.00,34.00,3.21,97,0.00,5.80,-9.00,11.30,1.70,0.00,8.24,60.80
204485,-2.34,0.00,15.16,14.00,180,0.38,1843,0.00,34.00,3.15,97,0.00,6.24,-8.56,11.29,1.70,0.00,8.24,60.40
204803,1.56,0.00,15.04,13.92,180,0.37,1850,0.00,33.50,3.12,97,0.00,6.24,-8.56,11.15,1.70,0.00,8.24,59.63
205122,4.69,0.00,14.93,14.00,180,0.37,1850,0.00,34.00,3.13,97,0.00,6.24,-8.42,11.16,1.68,0.00,8.24,60.81
205441,7.81,0.00,14.93,13.92,180,0.43,1870,0.00,35.00,3.19,97,0.00,6.82,-7.84,12.77,1.78,0.00,9.41,62.96
205759,10.94,0.00,15.04,13.92,180,0.46,1856,0.00,35.50,3.60,97,0.00,7.25,-7.55,14.20,1.86,0.00,10.20,67.62
206078,14.84,0.00,15.04,14.00,180,0.45,1871,0.00,36.00,3.61,97,0.00,7.55,-7.11,14.45,1.86,0.00,10.20,61.84
206397,15.62,0.00,14.70,14.08,180,0.40,1888,0.00,36.00,3.62,97,0.00,7.25,-7.40,13.04,1.78,0.00,9.41,58.79
206715,14.06,0.00,14.36,13.92,180,0.41,1890,0.00,36.00,3.67,97,0.00,6.96,-7.69,13.02,1.80,0.00,9.41,60.84
207034,13.28,0.00,14.47,13.92,180,0.39,1921,0.00,36.00,3.28,97,0.00,6.82,-7.84,12.57,1.76,0.00,9.02,60.47
207353,10.16,0.00,14.36,14.00,180,0.39,1959,0.00,36.50,3.32,97,0.00,6.82,-7.84,12.77,1.78,0.00,9.41,61.81
207671,8.59,0.00,14.36,13.92,180,0.39,1928,0.00,37.00,3.29,97,0.00,6.82,-7.84,12.82,1.78,0.00,9.41,59.83
207990,7.03,0.00,14.47,13.84,180,0.38,1928,0.00,36.50,3.32,97,0.00,6.67,-7.98,12.52,1.76,0.00,9.02,60.34
208310,4.69,0.00,14.36,14.00,180,0.39,1975,0.00,36.50,3.35,97,0.00,6.67,-7.98,12.52,1.76,0.00,9.02,59.69
208628,2.34,0.00,14.36,13.92,180,0.39,1973,0.00,37.50,3.41,97,0.00,6.67,-7.98,12.52,1.76,0.00,8.63,59.77
208948,0.00,0.00,14.36,13.92,180,0.36,2007,0.00,37.00,3.39,97,0.00,6.53,-8.27,12.36,1.76,0.00,8.63,58.19
209266,-0.78,0.00,14.47,13.84,180,0.37,1964,0.00,37.00,3.37,97,0.00,6.53,-8.27,12.36,1.76,0.00,8.63,58.55
209585,-0.78,0.00,14.59,14.00,180,0.38,1960,0.00,36.00,3.32,97,0.00,6.53,-8.13,12.48,1.76,0.00,8.63,59.06
209903,-0.78,0.00,14.59,13.92,180,0.35,1964,0.00,36.00,3.40,97,0.00,6.24,-8.42,11.43,1.70,0.00,8.24,56.30
210222,-3.12,0.00,14.36,13.92,180,0.36,1998,0.00,36.50,3.38,97,0.00,6.24,-8.42,11.78,1.74,0.00,8.63,59.40
210541,-3.91,0.00,14.59,13.92,180,0.36,1976,0.00,36.50,3.40,97,0.00,6.24,-8.42,11.38,1.72,0.00,8.24,55.52
210860,-5.47,0.00,14.47,14.00,180,0.31,1988,0.00,35.50,3.35,97,0.00,5.80,-8.85,10.22,1.66,0.00,7.45,54.98
211179,-8.59,0.00,14.24,14.08,180,0.31,1930,0.00,34.00,2.88,97,0.00,5.66,-9.00,10.27,1.64,0.00,7.45,57.96
211498,-10.94,0.00,14.24,13.84,180,0.32,1945,0.00,34.50,2.90,97,0.00,5.66,-9.00,10.21,1.64,0.00,7.45,59.05
211817,-11.72,0.00,14.47,14.00,180,0.31,1915,0.00,33.50,2.83,97,0.00,5.66,-9.00,10.31,1.66,0.00,7.45,60.85
212135,-11.72,0.00,14.59,14.00,180,0.32,1925,0.00,34.00,2.83,97,0.00,5.66,-9.00,10.31,1.66,0.00,7.45,58.50
212454,-10.94,0.00,14.70,13.76,180,0.33,1885,0.00,33.50,2.81,97,0.00,5.66,-9.00,10.27,1.66,0.00,7.45,60.09
212773,-10.16,0.00,14.70,14.08,180,0.33,1871,0.00,33.50,3.19,97,0.00,5.80,-9.00,10.58,1.66,0.00,7.45,60.84
213092,-9.38,0.00,14.70,14.00,180,0.33,1853,0.00,33.50,3.16,97,0.00,5.80,-9.00,10.45,1.66,0.00,7.45,59.16
213411,-7.81,0.00,14.70,13.84,180,0.33,1857,0.00,33.50,3.17,97,0.00,5.80,-9.00,10.45,1.64,0.00,7.45,59.44
213730,-7.03,0.00,14.70,13.92,180,0.34,1874,0.00,33.00,3.17,97,0.00,5.80,-8.85,10.41,1.66,0.00,7.45,59.51
214048,-5.47,0.00,14.81,14.00,180,0.34,1868,0.00,33.00,2.77,97,0.00,5.80,-8.85,10.45,1.66,0.00,7.45,59.52
214366,-3.12,0.00,14.81,13.92,180,0.34,1870,0.00,33.50,3.19,97,0.00,5.80,-8.85,10.45,1.66,0.00,7.45,59.67
214685,-2.34,0.00,14.81,13.92,180,0.33,1846,0.00,33.50,3.19,97,0.00,5.80,-8.85,10.27,1.66,0.00,7.45,60.47
215004,-0.78,0.00,14.70,14.00,180,0.34,1833,0.00,33.00,3.15,97,0.00,5.66,-9.00,10.07,1.64,0.00,7.06,56.46
215323,-0.78,0.00,14.59,13.92,180,0.33,1816,0.00,32.00,3.07,97,0.00,5.80,-9.00,10.21,1.64,0.00,7.06,58.88
215642,0.00,0.00,14.59,14.00,180,0.33,1802,0.00,32.50,3.07,97,0.00,5.80,-8.85,10.07,1.62,0.00,7.45,61.65
215960,0.00,0.00,14.59,14.00,180,0.33,1769,0.00,32.00,3.06,97,0.00,5.80,-9.00,9.85,1.62,0.00,7.06,60.77
216278,-0.78,0.00,14.47,13.84,180,0.34,1787,0.00,31.50,3.02,97,0.00,5.66,-9.00,9.91,1.62,0.00,7.06,60.31
216597,-0.78,0.00,14.59,14.00,180,0.33,1764,0.00,32.00,3.05,97,0.00,5.66,-9.00,9.50,1.56,0.00,5.49,60.72
216916,-3.12,0.00,14.36,14.08,180,0.30,1772,0.00,31.00,2.65,97,0.00,5.08,-9.58,8.71,1.52,0.00,5.49,58.31
217235,-7.03,0.00,14.13,14.08,181,0.31,1728,0.00,30.00,2.58,97,0.00,5.08,-9.58,8.75,1.54,0.00,5.49,61.82
217553,-7.81,0.00,14.36,13.92,181,0.30,1710,0.00,30.00,2.55,97,0.00,5.08,-9.58,8.68,1.52,0.00,5.49,62.05
217872,-7.81,0.00,14.59,14.08,181,0.34,1714,0.00,31.00,2.58,97,0.00,5.51,-9.29,9.76,1.60,0.00,6.67,64.24
218190,-14.06,0.00,13.78,14.08,181,0.34,1690,0.00,30.50,2.52,97,0.00,5.66,-9.14,9.93,1.64,0.00,7.06,64.16
218509,-7.81,0.00,15.16,14.08,181,0.36,1658,0.00,30.00,2.83,97,0.00,5.95,-8.71,10.00,1.64,0.00,7.06,60.59
218828,-2.34,0.00,15.39,13.92,181,0.37,1652,0.00,0.50,2.82,97,0.00,6.09,-8.56,10.00,1.64,0.00,7.45,60.77
219147,1.56,0.00,15.16,13.92,181,0.36,1664,0.00,30.00,2.80,97,0.00,6.09,-8.56,9.91,1.62,0.00,7.06,60.60
219466,3.91,0.00,15.04,14.08,181,0.35,1667,0.00,30.50,2.85,97,0.00,6.09,-8.56,10.03,1.64,0.00,7.45,61.24
219784,6.25,0.00,14.93,13.76,181,0.37,1654,0.00,31.00,2.85,97,0.00,6.24,-8.42,10.46,1.66,0.00,7.84,63.51
