Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
96582,16.41,0.00,15.50,13.76,178,0.30,731,0.00,0.00,33.33,8,9.50,1.87,104,5.80,-8.85,1.30,0.00,0.00
96839,16.41,0.00,15.50,13.76,178,0.30,739,0.00,0.00,33.33,8,8.50,1.73,104,5.80,-8.85,1.28,0.00,0.00
97096,16.41,0.00,15.39,13.68,178,0.30,726,0.00,0.00,33.33,8,10.50,1.71,104,5.80,-8.85,1.28,0.00,0.00
97353,16.41,0.00,15.50,13.76,178,0.30,718,0.00,0.00,33.33,8,10.50,1.70,104,5.66,-9.00,1.28,0.00,0.00
97609,14.84,0.00,15.16,13.76,178,0.30,720,0.00,0.00,33.33,8,11.00,1.69,104,5.66,-9.00,1.28,0.00,0.00
97867,16.41,0.00,15.39,13.68,178,0.31,700,0.00,0.00,33.33,8,13.00,1.65,104,5.66,-9.00,1.28,0.00,0.00
98124,16.41,0.00,15.73,13.68,178,0.31,718,0.00,0.00,33.33,8,12.00,1.82,104,5.80,-8.85,1.28,0.00,0.00
98379,15.62,0.00,15.27,13.76,178,0.30,721,0.00,0.00,33.33,8,9.50,1.73,104,5.80,-8.85,1.28,0.00,0.00
98636,16.41,0.00,15.73,13.76,178,0.31,716,0.00,0.00,33.33,8,12.00,1.83,104,5.80,-8.85,1.28,0.00,0.00
98893,16.41,0.00,15.39,13.68,178,0.31,719,0.00,0.00,33.33,8,11.50,1.84,104,5.95,-8.71,1.30,0.00,0.00
99150,15.62,0.00,15.62,13.76,178,0.31,706,0.00,0.00,33.33,8,13.00,1.81,104,5.80,-8.85,1.28,0.00,0.00
99407,16.41,0.00,15.50,13.68,178,0.29,740,0.00,0.00,33.33,8,9.50,1.74,104,5.80,-8.85,1.26,0.00,0.00
99663,17.19,0.00,16.19,13.76,178,0.30,729,0.00,0.00,33.33,8,10.50,1.71,104,5.80,-8.85,1.30,0.00,0.00
99919,17.19,0.00,16.08,13.76,178,0.30,735,0.00,0.00,33.33,8,10.00,1.72,104,5.80,-8.85,1.28,0.00,0.00
100177,16.41,0.00,15.27,13.84,178,0.31,713,0.00,0.00,33.33,8,14.00,1.64,104,5.80,-8.85,1.28,0.00,0.00
100434,16.41,0.00,15.27,13.68,178,0.31,695,0.00,0.00,33.33,8,14.00,1.78,104,5.80,-8.85,1.28,0.00,0.00
100692,15.62,0.00,15.73,13.76,180,0.31,718,0.00,0.00,33.33,8,11.00,1.84,104,5.80,-8.85,1.28,0.00,0.00
100948,15.62,0.00,15.73,13.76,180,0.31,702,0.00,0.00,33.33,8,13.00,1.66,104,5.80,-8.85,1.28,0.00,0.00
101204,16.41,0.00,15.85,13.76,180,0.31,704,0.00,0.00,33.33,8,11.50,1.83,104,5.80,-8.85,1.28,0.00,0.00
101461,16.41,0.00,15.85,13.76,180,0.31,728,0.00,0.00,33.33,8,11.00,1.84,104,5.95,-8.71,1.30,0.00,0.00
101717,15.62,0.00,15.27,13.76,180,0.30,726,0.00,0.00,33.33,8,11.00,1.84,104,5.80,-8.85,1.28,0.00,0.00
101975,15.62,0.00,15.39,13.76,180,0.30,719,0.00,0.00,33.33,8,11.50,1.69,104,5.80,-8.85,1.26,0.00,0.00
102231,14.84,0.00,15.50,13.76,180,0.32,690,0.00,0.00,33.33,8,14.50,1.77,104,5.80,-8.85,1.28,0.00,0.00
102488,16.41,0.00,15.96,13.68,180,0.31,727,0.00,0.00,33.33,8,10.50,1.86,106,5.95,-8.71,1.28,0.00,0.00
102744,15.62,0.00,15.27,13.68,180,0.30,709,0.00,0.00,33.33,8,12.50,1.66,106,5.80,-8.85,1.28,0.00,0.00
103001,16.41,0.00,15.39,13.68,180,0.31,717,0.00,0.00,33.33,8,13.00,1.83,106,5.95,-8.85,1.28,0.00,0.00
103258,14.84,0.00,14.93,13.76,180,0.30,730,0.00,0.00,33.33,8,10.00,1.71,106,5.80,-8.71,1.28,0.00,0.00
103514,15.62,0.00,15.85,13.76,180,0.28,742,0.00,0.00,33.33,8,8.50,1.75,106,5.66,-9.00,1.26,0.00,0.00
103771,15.62,0.00,16.31,13.68,180,0.29,716,0.00,0.00,33.33,8,13.50,1.65,106,5.66,-9.00,1.26,0.00,0.00
104028,16.41,0.00,15.16,13.68,180,0.31,696,0.00,0.00,33.33,8,13.00,1.66,106,5.66,-9.00,1.28,0.00,0.00
104284,16.41,0.00,15.50,13.76,180,0.32,704,0.00,0.00,33.33,8,13.50,1.64,106,5.80,-8.85,1.30,0.00,0.00
104541,16.41,0.00,15.73,13.76,180,0.31,721,0.00,0.00,33.33,8,9.00,1.89,106,5.95,-8.71,1.28,0.00,0.00
104799,16.41,0.00,15.04,13.76,180,0.31,715,0.00,0.00,33.33,8,11.00,1.84,106,5.80,-8.85,1.28,0.00,0.00
105055,16.41,0.00,15.16,13.76,180,0.29,742,0.00,0.00,33.33,8,9.00,1.74,106,5.80,-8.85,1.28,0.00,0.00
105311,16.41,0.00,15.50,13.76,180,0.30,732,0.00,0.00,33.33,8,10.50,1.72,106,5.66,-9.00,1.26,0.00,0.00
105569,16.41,0.00,15.85,13.68,180,0.30,721,0.00,0.00,33.33,8,11.50,1.69,106,5.66,-9.00,1.28,0.00,0.00
105825,14.84,0.00,16.19,13.60,180,0.30,734,0.00,0.00,33.33,8,10.50,1.72,106,5.66,-9.00,1.26,0.00,0.00
106082,16.41,0.00,15.62,13.68,180,0.29,724,0.00,0.00,33.33,8,11.50,1.70,106,5.66,-9.00,1.26,0.00,0.00
106339,16.41,0.00,15.39,13.76,180,0.30,722,0.00,0.00,33.33,8,11.50,1.69,106,5.66,-9.00,1.28,0.00,0.00
106597,16.41,0.00,15.50,13.76,180,0.29,717,0.00,0.00,33.33,8,13.00,1.67,106,5.66,-9.00,1.26,0.00,0.00
106853,16.41,0.00,15.50,13.76,180,0.30,725,0.00,0.00,33.33,8,11.50,1.68,106,5.66,-9.00,1.26,0.00,0.00
107110,15.62,0.00,16.08,13.68,180,0.29,726,0.00,0.00,33.33,8,12.50,1.67,106,5.66,-9.00,1.28,0.00,0.00
107367,15.62,0.00,15.16,13.76,180,0.29,709,0.00,0.00,33.33,8,10.50,1.70,106,5.66,-9.00,1.28,0.00,0.00
107623,16.41,0.00,16.31,13.76,180,0.30,708,0.00,0.00,33.33,8,12.50,1.67,106,5.66,-9.00,1.28,0.00,0.00
107880,15.62,0.00,15.39,13.68,180,0.29,703,0.00,0.00,33.33,8,10.50,1.72,106,5.66,-9.00,1.28,0.00,0.00
108137,16.41,0.00,16.08,13.68,180,0.30,726,0.00,0.00,33.33,8,10.50,1.70,106,5.66,-9.00,1.28,0.00,0.00
108393,16.41,0.00,16.19,13.76,180,0.30,712,0.00,0.00,33.33,8,11.50,1.67,106,5.66,-9.00,1.26,0.00,0.00
108650,15.62,0.00,15.39,13.60,180,0.29,716,0.00,0.00,33.33,8,11.50,1.68,106,5.66,-9.00,1.26,0.00,0.00
108906,16.41,0.00,15.62,13.60,180,0.30,704,0.00,0.00,33.33,8,13.00,1.65,106,5.66,-9.00,1.28,0.00,0.00
109163,14.84,0.00,15.50,13.68,180,0.30,710,0.00,0.00,33.33,8,12.00,1.67,106,5.66,-9.00,1.28,0.00,0.00
109421,14.84,0.00,15.96,13.76,180,0.30,712,0.00,0.00,33.33,8,11.50,1.67,106,5.66,-9.00,1.26,0.00,0.00
109677,16.41,0.00,15.16,13.76,180,0.29,726,0.00,0.00,33.33,8,11.50,1.68,106,5.66,-9.00,1.26,0.00,0.00
109934,15.62,0.00,15.73,13.76,180,0.31,699,0.00,0.00,33.33,8,12.50,1.66,106,5.66,-9.00,1.28,0.00,0.00
110190,15.62,0.00,15.73,13.76,180,0.31,722,0.00,0.00,33.33,8,12.50,1.65,106,5.80,-8.85,1.30,0.00,0.00
110447,16.41,0.00,16.08,13.76,180,0.31,726,0.00,0.00,33.33,8,11.00,1.83,106,5.80,-8.85,1.28,0.00,0.00
110704,15.62,0.00,15.73,13.76,180,0.31,732,0.00,0.00,33.33,8,11.00,1.83,106,5.80,-8.85,1.28,0.00,0.00
110960,16.41,0.00,15.73,13.68,180,0.30,712,0.00,0.00,33.33,8,12.00,1.66,106,5.80,-8.85,1.28,0.00,0.00
111217,16.41,0.00,15.85,13.76,180,0.31,722,0.00,0.00,33.33,8,11.50,1.83,106,5.80,-8.85,1.28,0.00,0.00
111474,15.62,0.00,15.62,13.76,180,0.31,704,0.00,0.00,33.33,8,13.00,1.80,106,5.80,-8.85,1.28,0.00,0.00
111731,14.84,0.00,15.62,13.52,180,0.30,732,0.00,0.00,33.33,8,9.50,1.87,106,5.80,-8.85,1.30,0.00,0.00
111987,16.41,0.00,15.39,13.60,180,0.31,710,0.00,0.00,33.33,8,12.00,1.82,106,5.80,-8.85,1.28,0.00,0.00
112244,16.41,0.00,15.62,13.60,180,0.31,723,0.00,0.00,33.33,8,10.50,1.85,106,5.80,-8.85,1.28,0.00,0.00
112501,16.41,0.00,15.39,13.68,180,0.30,728,0.00,0.00,33.33,8,10.50,1.86,106,5.80,-8.85,1.28,0.00,0.00
112758,14.84,0.00,14.93,13.76,180,0.31,717,0.00,0.00,33.33,8,13.00,1.69,106,5.80,-8.85,1.30,0.00,0.00
113014,15.62,0.00,15.62,13.76,180,0.31,705,0.00,0.00,33.33,8,12.00,1.82,106,5.80,-8.85,1.28,0.00,0.00
113270,14.84,0.00,15.27,13.68,180,0.31,725,0.00,0.00,33.33,8,9.50,1.88,106,5.95,-8.71,1.28,0.00,0.00
113528,15.62,0.00,15.04,13.76,180,0.30,720,0.00,0.00,33.33,8,10.50,1.71,106,5.80,-8.85,1.28,0.00,0.00
113785,16.41,0.00,15.39,13.76,180,0.31,722,0.00,0.00,33.33,8,11.50,1.69,106,5.80,-8.85,1.28,0.00,0.00
114041,16.41,0.00,15.50,13.68,180,0.30,730,0.00,0.00,33.33,8,11.50,1.69,106,5.80,-8.85,1.30,0.00,0.00
114298,15.62,0.00,15.27,13.76,180,0.31,704,0.00,0.00,33.33,8,13.00,1.66,106,5.80,-8.85,1.28,0.00,0.00
114555,15.62,0.00,15.73,13.76,180,0.31,720,0.00,0.00,33.33,8,11.50,1.84,106,5.80,-8.85,1.26,0.00,0.00
114811,14.84,0.00,15.96,13.52,180,0.30,723,0.00,0.00,33.33,8,11.00,1.85,106,5.80,-8.85,1.28,0.00,0.00
115068,15.62,0.00,15.85,13.52,180,0.30,739,0.00,0.00,33.33,8,9.50,1.89,106,5.80,-8.85,1.30,0.00,0.00
115325,16.41,0.00,15.04,13.60,180,0.29,716,0.00,0.00,33.33,8,12.00,1.68,106,5.66,-9.00,1.26,0.00,0.00
115581,16.41,0.00,16.19,13.60,180,0.31,712,0.00,0.00,33.33,8,13.50,1.65,106,5.66,-9.00,1.28,0.00,0.00
115838,16.41,0.00,15.62,13.68,180,0.30,714,0.00,0.00,33.33,8,12.50,1.67,106,5.80,-8.85,1.28,0.00,0.00
116096,16.41,0.00,15.04,13.76,180,0.30,727,0.00,0.00,33.33,8,10.50,1.72,106,5.80,-8.85,1.28,0.00,0.00
116353,15.62,0.00,15.62,13.76,180,0.29,721,0.00,0.00,33.33,8,11.50,1.70,106,5.66,-9.00,1.26,0.00,0.00
116609,16.41,0.00,15.73,13.68,180,0.29,699,0.00,0.00,33.33,8,11.00,1.70,106,5.66,-9.00,1.28,0.00,0.00
116866,16.41,0.00,16.08,13.76,180,0.31,717,0.00,0.00,33.33,8,13.00,1.66,106,5.80,-8.85,1.28,0.00,0.00
117122,15.62,0.00,15.39,13.76,180,0.29,720,0.00,0.00,33.33,8,10.50,1.71,106,5.66,-9.00,1.26,0.00,0.00
117380,16.41,0.00,15.50,13.76,180,0.30,712,0.00,0.00,33.33,8,13.00,1.66,106,5.66,-9.00,1.26,0.00,0.00
117637,15.62,0.00,15.50,13.68,180,0.30,703,0.00,0.00,33.33,8,13.00,1.65,106,5.66,-9.00,1.28,0.00,0.00
117894,15.62,0.00,15.04,13.68,180,0.30,704,0.00,0.00,33.33,8,13.00,1.65,106,5.66,-9.00,1.28,0.00,0.00
118150,15.62,0.00,15.16,13.60,180,0.31,717,0.00,0.00,33.33,8,12.00,1.68,106,5.80,-8.85,1.26,0.00,0.00
118407,15.62,0.00,15.39,13.52,180,0.30,713,0.00,0.00,33.33,8,11.50,1.67,106,5.66,-9.00,1.28,0.00,0.00
118664,14.84,0.00,15.50,13.52,180,0.30,722,0.00,0.00,33.33,8,10.50,1.69,106,5.80,-8.85,1.28,0.00,0.00
118920,16.41,0.00,15.16,13.60,180,0.29,740,0.00,0.00,33.33,8,10.00,1.72,106,5.66,-9.00,1.26,0.00,0.00
119177,15.62,0.00,15.62,13.68,180,0.30,724,0.00,0.00,33.33,8,11.50,1.69,106,5.66,-9.00,1.28,0.00,0.00
119434,16.41,0.00,15.27,13.76,180,0.30,715,0.00,0.00,33.33,8,10.50,1.72,106,5.66,-9.00,1.28,0.00,0.00
119690,16.41,0.00,16.31,13.76,180,0.29,730,0.00,0.00,33.33,8,10.50,1.71,106,5.66,-9.00,1.26,0.00,0.00
119947,16.41,0.00,15.04,13.68,180,0.30,721,0.00,0.00,33.33,8,13.50,1.65,106,5.66,-9.00,1.26,0.00,0.00
120203,14.06,0.00,16.31,13.76,180,0.30,719,0.00,0.00,33.33,8,12.50,1.67,106,5.66,-9.00,1.26,0.00,0.00
120461,15.62,0.00,15.39,13.76,180,0.30,723,0.00,0.00,33.33,8,12.00,1.68,106,5.66,-9.00,1.26,0.00,0.00
120717,14.84,0.00,16.31,13.68,180,0.29,720,0.00,0.00,33.33,8,11.50,1.69,106,5.66,-9.00,1.28,0.00,0.00
120974,16.41,0.00,15.96,13.60,180,0.31,697,0.00,0.00,33.33,8,13.50,1.64,106,5.80,-8.85,1.28,0.00,0.00
121231,14.06,0.00,15.50,13.68,180,0.29,736,0.00,0.00,33.33,8,9.50,1.73,106,5.66,-9.00,1.26,0.00,0.00
121487,16.41,0.00,15.50,13.60,181,0.29,735,0.00,0.00,33.33,8,11.00,1.72,106,5.66,-9.00,1.26,0.00,0.00
121744,16.41,0.00,15.16,13.52,181,0.28,726,0.00,0.00,33.33,8,10.50,1.70,106,5.51,-9.14,1.26,0.00,0.00
122000,15.62,0.00,15.39,13.52,181,0.30,688,0.00,0.00,33.33,8,14.00,1.62,106,5.51,-9.14,1.26,0.00,0.00
122257,15.62,0.00,15.73,13.68,181,0.30,714,0.00,0.00,33.33,8,12.50,1.65,106,5.66,-9.00,1.28,0.00,0.00
122513,15.62,0.00,16.19,13.68,181,0.29,720,0.00,0.00,33.33,8,12.50,1.65,106,5.66,-9.00,1.28,0.00,0.00
122770,14.84,0.00,14.81,13.84,181,0.32,683,0.00,0.00,33.33,8,16.50,1.56,106,5.80,-8.85,1.28,0.00,0.00
123026,14.84,0.00,15.50,13.76,181,0.29,715,0.00,0.00,33.33,8,10.50,1.69,106,5.80,-8.85,1.26,0.00,0.00
123283,16.41,0.00,15.62,13.76,181,0.31,720,0.00,0.00,33.33,8,9.50,1.71,106,5.80,-8.85,1.30,0.00,0.00
123540,16.41,0.00,15.39,13.76,181,0.30,725,0.00,0.00,33.33,8,10.50,1.72,106,5.80,-8.85,1.26,0.00,0.00
123797,16.41,0.00,15.39,13.76,181,0.29,734,0.00,0.00,33.33,8,9.50,1.72,106,5.66,-9.00,1.28,0.00,0.00
124053,16.41,0.00,15.16,13.68,181,0.29,729,0.00,0.00,33.33,8,10.00,1.71,106,5.66,-9.00,1.28,0.00,0.00
124310,16.41,0.00,16.08,13.68,181,0.30,717,0.00,0.00,33.33,8,11.50,1.68,106,5.80,-8.85,1.28,0.00,0.00
124566,14.06,0.00,15.50,13.60,181,0.31,691,0.00,0.00,33.33,8,14.50,1.62,106,5.66,-9.00,1.26,0.00,0.00
124824,16.41,0.00,15.27,13.60,181,0.30,707,0.00,0.00,33.33,8,12.00,1.66,106,5.80,-8.85,1.26,0.00,0.00
125080,14.84,0.00,15.62,13.60,181,0.30,717,0.00,0.00,33.33,8,11.50,1.68,106,5.80,-8.85,1.28,0.00,0.00
125337,15.62,0.00,15.96,13.60,181,0.30,718,0.00,0.00,33.33,8,10.50,1.70,106,5.80,-8.85,1.28,0.00,0.00
125594,14.06,0.00,16.08,13.68,181,0.29,754,0.00,0.00,33.33,8,8.50,1.75,106,5.80,-8.85,1.26,0.00,0.00
125851,16.41,0.00,15.39,13.76,181,0.29,714,0.00,0.00,33.33,8,13.00,1.65,106,5.66,-9.00,1.28,0.00,0.00
126108,16.41,0.00,15.85,13.76,181,0.30,708,0.00,0.00,33.33,8,14.00,1.64,106,5.66,-9.00,1.28,0.00,0.00
126365,14.84,0.00,16.31,13.76,181,0.30,718,0.00,0.00,33.33,8,11.50,1.69,106,5.66,-9.00,1.28,0.00,0.00
126622,15.62,0.00,15.50,13.68,181,0.30,718,0.00,0.00,33.33,8,11.00,1.70,106,5.66,-9.00,1.28,0.00,0.00
126879,16.41,0.00,16.31,13.76,181,0.30,709,0.00,0.00,33.33,8,12.50,1.66,106,5.66,-9.00,1.26,0.00,0.00
127136,15.62,0.00,16.31,13.76,181,0.30,730,0.00,0.00,33.33,8,10.50,1.71,106,5.80,-8.85,1.26,0.00,0.00
127393,15.62,0.00,15.96,13.60,181,0.29,730,0.00,0.00,33.33,8,10.50,1.71,106,5.66,-9.00,1.28,0.00,0.00
127651,16.41,0.00,15.73,13.68,181,0.29,728,0.00,0.00,33.33,8,10.50,1.71,106,5.66,-9.00,1.26,0.00,0.00
127906,16.41,0.00,16.19,13.60,181,0.30,716,0.00,0.00,33.33,8,12.00,1.68,106,5.66,-9.00,1.26,0.00,0.00
128163,16.41,0.00,16.08,13.60,181,0.31,702,0.00,0.00,33.33,8,13.00,1.65,106,5.66,-9.00,1.28,0.00,0.00
128421,15.62,0.00,15.62,13.60,181,0.31,716,0.00,0.00,33.33,8,12.50,1.81,106,5.80,-8.85,1.28,0.00,0.00
128676,14.84,0.00,15.16,13.68,181,0.30,712,0.00,0.00,33.33,8,12.00,1.66,106,5.80,-8.85,1.28,0.00,0.00
128934,14.84,0.00,15.39,13.68,181,0.29,726,0.00,0.00,33.33,8,10.50,1.70,106,5.80,-8.85,1.26,0.00,0.00
129190,15.62,0.00,15.85,13.76,181,0.31,728,0.00,0.00,33.33,8,11.50,1.69,106,5.80,-8.85,1.28,0.00,0.00
129447,16.41,0.00,15.85,13.76,181,0.30,726,0.00,0.00,33.33,8,13.00,1.67,106,5.66,-9.00,1.28,0.00,0.00
129703,15.62,0.00,15.39,13.76,181,0.32,699,0.00,0.00,33.33,8,14.00,1.63,106,5.80,-8.85,1.28,0.00,0.00
129960,14.84,0.00,16.42,13.68,181,0.31,744,0.00,0.00,33.33,8,8.00,1.91,106,5.80,-8.85,1.30,0.00,0.00
130217,15.62,0.00,15.85,13.76,181,0.30,723,0.00,0.00,33.33,8,11.00,1.70,106,5.80,-8.85,1.28,0.00,0.00
130473,15.62,0.00,15.27,13.52,181,0.30,740,0.00,0.00,33.33,8,9.50,1.74,106,5.66,-9.00,1.28,0.00,0.00
130731,15.62,0.00,15.96,13.68,181,0.30,725,0.00,0.00,33.33,8,11.50,1.70,106,5.66,-9.00,1.28,0.00,0.00
130987,16.41,0.00,15.39,13.52,181,0.30,721,0.00,0.00,33.33,8,9.50,1.69,106,5.66,-9.00,1.26,0.00,0.00
131244,16.41,0.00,15.50,13.52,181,0.30,723,0.00,0.00,33.33,8,11.50,1.70,106,5.66,-9.00,1.28,0.00,0.00
131500,16.41,0.00,15.96,13.60,181,0.30,717,0.00,0.00,33.33,8,14.50,1.68,106,5.66,-9.00,1.28,0.00,0.00
131757,15.62,0.00,15.16,13.52,181,0.30,712,0.00,0.00,33.33,8,12.50,1.67,106,5.66,-9.00,1.26,0.00,0.00
132014,15.62,0.00,15.27,13.60,181,0.30,710,0.00,0.00,33.33,8,12.00,1.68,106,5.66,-9.00,1.26,0.00,0.00
132271,15.62,0.00,15.50,13.68,181,0.30,726,0.00,0.00,33.33,8,10.50,1.71,106,5.80,-8.85,1.28,0.00,0.00
132528,15.62,0.00,15.50,13.76,181,0.30,722,0.00,0.00,33.33,8,12.00,1.66,106,5.66,-9.00,1.28,0.00,0.00
132785,14.84,0.00,16.31,13.76,181,0.31,718,0.00,0.00,33.33,8,13.00,1.65,106,5.80,-8.85,1.28,0.00,0.00
133042,15.62,0.00,15.73,13.68,181,0.30,730,0.00,0.00,33.33,8,10.00,1.71,106,5.80,-8.85,1.28,0.00,0.00
133299,16.41,0.00,15.96,13.68,181,0.30,718,0.00,0.00,33.33,8,11.50,1.68,106,5.66,-9.00,1.26,0.00,0.00
133555,14.84,0.00,15.50,13.60,181,0.30,721,0.00,0.00,33.33,8,11.50,1.69,106,5.66,-9.00,1.28,0.00,0.00
133812,15.62,0.00,15.50,13.68,181,0.30,722,0.00,0.00,33.33,8,11.50,1.70,106,5.66,-9.00,1.28,0.00,0.00
134069,16.41,0.00,15.16,13.68,181,0.30,732,0.00,0.00,33.33,8,10.50,1.72,106,5.80,-8.85,1.28,0.00,0.00
134326,15.62,0.00,16.08,13.52,181,0.29,716,0.00,0.00,33.33,8,12.00,1.68,106,5.66,-9.00,1.26,0.00,0.00
134583,16.41,0.00,15.50,13.52,181,0.30,716,0.00,0.00,33.33,8,12.50,1.67,106,5.66,-9.00,1.28,0.00,0.00
134839,16.41,0.00,15.27,13.52,181,0.31,715,0.00,0.00,33.33,8,12.00,1.68,106,5.66,-9.00,1.28,0.00,0.00
135096,17.19,0.00,16.65,13.68,181,0.30,730,0.00,0.00,33.33,8,10.50,1.85,106,5.80,-8.85,1.28,0.00,0.00
135353,16.41,0.00,15.39,13.60,181,0.31,727,0.00,0.00,33.33,8,13.00,1.66,106,5.80,-8.85,1.28,0.00,0.00
135610,14.84,0.00,15.27,13.76,181,0.30,730,0.00,0.00,33.33,8,9.50,1.73,106,5.80,-8.85,1.30,0.00,0.00
135867,16.41,0.00,15.62,13.68,181,0.30,742,0.00,0.00,33.33,8,10.00,1.73,106,5.66,-9.00,1.28,0.00,0.00
136124,15.62,0.00,16.19,13.76,181,0.30,735,0.00,0.00,33.33,8,11.00,1.71,106,5.66,-9.00,1.28,0.00,0.00
136381,16.41,0.00,15.62,13.76,181,0.29,727,0.00,0.00,33.33,8,11.50,1.71,106,5.66,-9.00,1.26,0.00,0.00
136637,16.41,0.00,15.73,13.76,181,0.29,719,0.00,0.00,33.33,8,12.50,1.69,106,5.66,-9.00,1.28,0.00,0.00
136894,15.62,0.00,15.73,13.68,181,0.30,712,0.00,0.00,33.33,8,12.50,1.67,106,5.66,-9.00,1.28,0.00,0.00
137151,16.41,0.00,15.62,13.68,181,0.30,721,0.00,0.00,33.33,8,11.50,1.69,106,5.80,-9.00,1.28,0.00,0.00
137407,16.41,0.00,15.73,13.60,181,0.30,721,0.00,0.00,33.33,8,11.00,1.69,106,5.80,-8.85,1.26,0.00,0.00
137664,16.41,0.00,15.39,13.60,181,0.30,709,0.00,0.00,33.33,8,14.00,1.63,106,5.66,-9.00,1.26,0.00,0.00
137921,15.62,0.00,15.50,13.52,181,0.31,696,0.00,0.00,33.33,8,14.00,1.77,106,5.80,-8.85,1.28,0.00,0.00
138178,17.19,0.00,15.85,13.60,181,0.29,734,0.00,0.00,33.33,8,8.00,1.75,106,5.80,-8.85,1.26,0.00,0.00
138435,16.41,0.00,15.96,13.60,181,0.31,699,0.00,0.00,33.33,8,12.00,1.67,106,5.66,-9.00,1.26,0.00,0.00
138691,16.41,0.00,16.08,13.68,181,0.30,722,0.00,0.00,33.33,8,10.50,1.70,106,5.66,-9.00,1.28,0.00,0.00
138948,15.62,0.00,15.62,13.76,181,0.31,724,0.00,0.00,33.33,8,11.50,1.68,106,5.80,-8.85,1.28,0.00,0.00
139205,15.62,0.00,15.39,13.84,181,0.30,725,0.00,0.00,33.33,8,11.50,1.69,106,5.80,-8.85,1.26,0.00,0.00
139462,15.62,0.00,15.96,13.68,181,0.30,713,0.00,0.00,33.33,8,12.00,1.67,106,5.66,-9.00,1.28,0.00,0.00
139719,14.06,0.00,15.39,13.68,181,0.31,700,0.00,0.00,33.33,8,13.50,1.64,106,5.66,-9.00,1.28,0.00,0.00
139976,15.62,0.00,15.96,13.68,181,0.31,726,0.00,0.00,33.33,8,10.50,1.86,106,5.80,-8.85,1.26,0.00,0.00
140233,16.41,0.00,15.85,13.60,181,0.31,712,0.00,0.00,33.33,8,12.00,1.82,106,5.80,-8.85,1.28,0.00,0.00
140491,15.62,0.00,15.62,13.60,181,0.31,718,0.00,0.00,33.33,8,11.50,1.84,106,5.80,-8.85,1.30,0.00,0.00
140748,15.62,0.00,15.39,13.68,181,0.30,730,0.00,0.00,33.33,8,10.50,1.71,106,5.80,-8.85,1.26,0.00,0.00
141005,16.41,0.00,15.04,13.60,181,0.31,709,0.00,0.00,33.33,8,12.50,1.67,106,5.66,-9.00,1.26,0.00,0.00
141261,15.62,0.00,16.08,13.60,181,0.31,711,0.00,0.00,33.33,8,13.00,1.65,106,5.80,-8.85,1.30,0.00,0.00
141518,16.41,0.00,15.27,13.60,181,0.30,730,0.00,0.00,33.33,8,11.00,1.89,106,5.80,-8.85,1.28,0.00,0.00
141774,14.84,0.00,15.62,13.60,181,0.30,698,0.00,0.00,33.33,8,12.50,1.67,106,5.66,-9.00,1.26,0.00,0.00
142031,16.41,0.00,15.73,13.68,181,0.31,733,0.00,0.00,33.33,8,11.50,1.68,106,5.80,-8.85,1.28,0.00,0.00
142287,16.41,0.00,15.39,13.76,181,0.29,725,0.00,0.00,33.33,8,11.50,1.69,106,5.66,-9.00,1.26,0.00,0.00
142544,17.19,0.00,15.39,13.84,181,0.30,708,0.00,0.00,33.33,8,13.00,1.66,106,5.66,-9.00,1.26,0.00,0.00
142801,16.41,0.00,15.73,13.68,181,0.31,712,0.00,0.00,33.33,8,12.00,1.67,106,5.66,-9.00,1.28,0.00,0.00
143058,15.62,0.00,15.04,13.68,181,0.31,710,0.00,0.00,33.33,8,12.00,1.67,106,5.80,-8.85,1.28,0.00,0.00
143314,16.41,0.00,15.50,13.68,181,0.30,715,0.00,0.00,33.33,8,11.50,1.68,106,5.80,-8.85,1.26,0.00,0.00
143572,16.41,0.00,15.73,13.52,181,0.31,716,0.00,0.00,33.33,8,13.00,1.83,106,5.80,-8.85,1.28,0.00,0.00
143828,15.62,0.00,15.62,13.60,181,0.30,740,0.00,0.00,33.33,8,9.00,1.89,106,5.95,-8.71,1.28,0.00,0.00
144085,16.41,0.00,15.27,13.60,181,0.31,709,0.00,0.00,33.33,8,11.00,1.79,106,5.80,-8.85,1.30,0.00,0.00
144341,14.06,0.00,16.42,13.60,181,0.31,730,0.00,0.00,33.33,8,10.50,1.86,106,5.80,-8.85,1.28,0.00,0.00
144598,16.41,0.00,15.62,13.60,181,0.31,724,0.00,0.00,33.33,8,11.50,1.84,106,5.80,-8.85,1.28,0.00,0.00
144854,16.41,0.00,15.50,13.52,181,0.31,729,0.00,0.00,33.33,8,12.00,1.83,106,5.80,-8.85,1.30,0.00,0.00
145111,16.41,0.00,15.50,13.60,181,0.30,714,0.00,0.00,33.33,8,12.00,1.67,106,5.80,-8.85,1.28,0.00,0.00
